,id,price,link,first_price,title,area,rooms,address,vermietet,offerer_address,offerer_name,phone_number,commission,die Wohnung,wohnlage,Hausgeld,Baujahr,energieträger,effizienzklasse,bezug,lage,details,scraped_at,active
726,2572v5d,90000,https://www.immowelt.de/expose/2572v5d,90000,Gemütliche 1-Zimmer Wohnung im schönen Langebrück,"30,50",1,Neulußheimer Straße 6801465 Dresden,True,"Am Schießhaus 8a,  01067 Dresden ", Canaletto Immobilien ,0351-85095748,"    5,95 ",Die WohnungWohnungslage1. GeschossDerzeitige NutzungvermietetBad mit Dusche Böden: Parkett Zustand: gepflegt Weitere Räume: Kelleranteil WohnanlageBaujahr: 1995 Personenaufzug 1 Stellplatz: Tiefgarage ,1. Geschoss,87,1995,Gas,,,"LageDie Neulußheimer Straße liegt in einem Neubaugebiet von Langebrück, das ab 1993 im nördlichen Teil des Ortsteiles Heidelhof entstand. Die Straße ist die Zufahrt in das Wohngebiet von der Klotzscher Straße aus. Sie wurde benannt nach der Partnergemeinde von Langebrück Neulußheim. Die Ortschaft Langebrück ist ein Stadtteil von... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfWenigangle_rightNahverkehrMäßigangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
",ObjektbeschreibungObjektbeschreibungWir verkaufen diese attraktive Immobilie in bevorzugter Wohnlage. Die helle 1-Zimmer Wohnung befindet sich in einer grünen ruhigen Siedlung im begehrten Dresden-Langebrück. Die kleine aber feine Immobilie mit Blick ins Grüne befindet sich im 1. Obergeschoss. Der offene Wohn- und Essbereich ist mit... Mehr anzeigen ,True,
727,25qjt5d,190000,https://www.immowelt.de/expose/25qjt5d,190000,Kapitalanlage in grüner/ ruhiger Lage von Dresden,63,2,01157 Dresden / Mobschatz,False,"Schandauer Straße 57,  01277 Dresden ", ICC Immobiliengruppe GmbH ,+49 (0) 172-3415140,"2,38 ",Die WohnungBad mit Fenster und Wanne Zustand: gepflegt Weitere Räume: Kelleranteil WohnanlageBaujahr: 1994 1 Stellplatz: Tiefgarage ,,344,1994,Gas,,,"LageDresden- Mobschatz befindet sich in einer ruhigen, grünen Höhenlage am westlichen Stadtrand von Dresden und ist nur knapp 7,5 Kilometer vom Zentrum entfernt. Die Wohnanlage ""Am Tummelsgrund"" welche vor ca. 27 Jahren angelegt wurde, besticht durch die Nähe zur Natur und bietet den Bewohnern ein angenehmes Wohnklima... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfOkayangle_rightNahverkehrOkayangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungDie hier zum Verkauf angebotene 2-Raum-Wohnung, befindet sich im 2. Obergeschoss eines 1994 errichteten Mehrfamilienhauses, bestehend aus acht Mietparteien.  Die siedlungsartige Wohngegend ist geprägt durch ihre lockere Bebauung, mit viel Grün und genießt daher eine große Beliebtheit bei jungen und älteren Menschen.  Das... Mehr anzeigen AusstattungKüche - mit Fenster- helle BodenfliesenWohn- und Schlafzimmer, Flur- - -Bad- mit Fenster- helle Wand- und Bodenfliesen- Waschtisch- WC- WaschmaschinenstellplatzBalkonKellerabteilPKW-TiefgaragenstellplatzPreisinformation1 Tiefgaragenstellplatz, Kaufpreis: 10.000,00 EURSoll-Mieteinnahmen pro Jahr: 5.772,48 EURIst-Mieteinnahmen pro Jahr: 4.056,00 EURWeitere InformationenSonstigesUnsere Angaben zum Objekt basieren auf Informationen, die uns vom Eigentümer/ Anbieter erteilt wurden. Eine Haftung für deren Richtigkeit und Vollständigkeit können wir deshalb nicht übernehmen. Es sind 2,36% Käuferprovision (inkl. Mwst.), zu zahlen mit notarieller Beurkundung von der Käuferseite an die... Mehr anzeigen ",True,
728,2538h5d,89000,https://www.immowelt.de/expose/2538h5d,89000,Wohnung mit Tiefgaragenstellplatz,"18,37",1,Troppauer Straße 1901279 Dresden,False,"Feldstraße 5,  04720 Döbeln ", IMMO-PLAN GmbH ,03431/608130,provisionsfrei,Die WohnungWohnungslageErdgeschossZustand: gepflegt WohnanlageBaujahr: 1995 Stellplatz: Duplex ,Erdgeschoss,,1995,,,,"LageDie Einraumwohnung befindet sich im Stadtteil Laubegast der sächsischen Landeshauptstadt Dresden. Kindertagesstätten, Grundschulen, Schulen und Gymnasien sind ebenso in unmittelbarer Nähe der Wohnung vorhanden, wie verschiedene Einkaufszentren, Arztpraxen, soziale- und kulturelle Einrichtungen, sowie dienstleistendes Gewerbe... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfGutangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
",ObjektbeschreibungDas Mehrfamilienhaus befindet sich in sehr gutem und gepflegtem Zustand. Die Grünanlagen sind sauber und ansprechend. Die Einraumwohnung ist saniert und enthält eine eingebaute Miniküche. Ein Stellplatz in der Tiefgaragenanlage (Duplex) und ein Kellerabteil sind zugeordnet. Die Wohnung ist aktuell vermietet,True,
729,25uqh5c,165000,https://www.immowelt.de/expose/25uqh5c,165000,"Gut vermietete 2-Zimmerwohnung mit Tiefgarage, Balkon und Weitblick in begehrter Lage von Dresden","52,40",2,01156 Dresden,True,"Augustusweg 98,  01445 Radebeul "," Evelyn Scholz Immobilien | Dresden, Radebeul, Coswig, Moritzburg ",03 51-7 999 383 0,"3,57 ",Die WohnungWohnungslageDachgeschossDerzeitige NutzungvermietetBalkon Weitere Räume: Kelleranteil WohnanlageBaujahr: 1994 1 Stellplatz: Tiefgarage ,Dachgeschoss,249,1994,Gas,C,,"LageDie zu verkaufende Eigentumswohnung befindet sich in ruhiger und begehrter Wohnlage von Dresden-Mobschatz. Der Stadtteil Mobschatz wurde 1999 nach Dresden eingemeindet und ist im Westen von Dresden gelegen und wird im Norden durch Cossebaude, im Osten durch Cotta, im Süden durch Gompitz und im Westen durch Oberwartha... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfMäßigangle_rightNahverkehrOkayangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungZu verkaufen ist eine modern ausgestattete, ca. 52 m² große und gut vermietete Eigentumswohnung mit einem großzügigen Wohnzimmer mit Balkon und traumhaftem Ausblick und einer zusätzlichen Galerie im Dachgeschoss mit ca. 18 m² Nutzfläche, welche als Schlafzimmer genutzt wird, mit separater Küche und einem Badezimmer mit... Mehr anzeigen AusstattungDie Wohnung ist gepflegt und modern ausgestattet. Die Wohnräume sind mit textilem Belag versehen. Vom Wohnzimmer aus führt eine Wendeltreppe hinauf in den Galerieraum, welcher als Schlafzimmer genutzt wird. Das Badezimmer mit Tageslicht, Wanne, Waschbecken, WC und Waschmaschinenanschluss sowie die Küche sind modern gefliest... Mehr anzeigen Weitere InformationenSonstigesUnsere Objektangaben basieren auf uns erteilten Informationen. Eine Haftung für deren Richtigkeit und Vollständigkeit können wir außer im Falle von Vorsatz nicht übernehmen. Zwischenverkauf bzw. -vermietung bleibt dem Eigentümer vorbehalten.StichworteSonstiges/Wohnen: Hobbyraum",True,
730,252af5b,224000,https://www.immowelt.de/expose/252af5b,224000,Lage - Wohnung - Top,"70,02",3,01279 Dresden / Tolkewitz,True,"Bertolt-Brecht-Allee 4,  01309 Dresden ", DIMAG mbH & Co.KG ,+49(351) 312094-26,"3,57","Die WohnungKategorieMaisonetteWohnungslage2. GeschossDerzeitige NutzungvermietetBad mit Fenster und Wanne, Gäste-WC Balkon, Garten Böden: Kunststoffboden Zustand: gepflegt Weitere Räume: Kelleranteil WohnanlageBaujahr: 1996 Zustand: Neubau 1 Stellplatz ",2. Geschoss,194,1996,GAS,B,,"Lage+ Dresden Tolkewitz/Seidnitz+ Stadtteil profitiert von der Nähe zur Elbe+ gute Anbindung an den ÖPNV+ Einrichtungen des täglichen Bedarfs in der Näheimmowelt Lage-Check:infoTäglicher BedarfOkayangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","Objektbeschreibung+ gepflegte Anlage in Tolkewitz/Seidnitz+ Baujahr 1996+ Gebäudeensemble bestehend aus kleineren Häusern+ seit Dezember 2019 vermietet, Kündigung auf Eigenbedarf ab 01.01.2023 möglichDie jährliche Mieteinnahme beträgt  7.380 €. Das monatliche Hausgeld beträgt 194,13 €, davon sind ca. 115,83 € umlagefähig.Ausstattung+ Maisonette im 2.OG/DG+ Balkon+ PVC Designbelag+ Bad mit Wanne und elektrischem Lichtkuppelfenster+ Gäste-WC+ WM-Anschluss im Bad+ Außenjalousien+ Kellerabteil+ Trockenraum+ Tiefgarage (Duplex), Fahrblech ist erneuertWeitere InformationenSonstigesEs liegt ein Energieverbrauchsausweis vor.Dieser ist gültig bis 21.3.2028.Endenergieverbrauch beträgt 72.66 kwh/(m²*a).Wesentlicher Energieträger der Heizung ist Gas.Das Baujahr des Objekts lt. Energieausweis ist 1996.Die Energieeffizienzklasse ist B.Hinweis: Die Grundrisse sind... Mehr anzeigen ",True,
731,25wwk5a,449950,https://www.immowelt.de/expose/25wwk5a,449950,"NEU - Gründerzeitvilla im Herzen von Dresden - unweit vom ""Großen Garten""","120,03",4,Borsbergstraße 1001309 Dresden,True,"Loschwitzer Straße 3,  01309 Dresden ", First Class Living GbR ,0351 / 8616 3030,"3,57","Die WohnungKategorieMaisonetteWohnungslage3. Geschoss (Dachgeschoss)BezugNach VereinbarungDerzeitige NutzungvermietetBad mit Fenster, Wanne und Dusche, Gäste-WC, Bad/WC getrennt Terrasse, Gartenmitbenutzung Ausblick: Fernblick Böden: Fliesenboden, Laminat Fenster: Holzfenster, Kunststofffenster Weitere Räume: Kelleranteil, Abstellraum Anschlüsse: DSL-Anschluss, Kabelanschluss WohnanlageBaujahr: 1900 Zustand: Altbau (bis 1945) Personenaufzug Serviceleistungen: Reinigungsservice ",3. Geschoss (Dachgeschoss),432,1900,Gas,,Nach Vereinbarung,"LageDer Stadtteil „Altstadt“ gehört neben dem Weißen Hirsch und dem angrenzenden Striesen und Blasewitz zweifellos zu den attraktivsten Wohngebieten der sächsischen Landeshauptstadt.Die nur rund einen Kilometer entfernte City mit den zentralen städtischen und Landesbehörden, mit ihren mannigfaltigen kulturellen... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfGutangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungNach aufwendiger, denkmalgerechter und liebevoller Sanierung entsprechen die Wohnungen einem Qualitätsstandard, der dem Wunsch nach individueller Lebensform Rechnung trägt.Das Mehrfamilienhaus besteht aus 16 großzügig geschnittenen Einheiten, in Form von 2-, 3- und 4-Raumwohnungen. Im Objekt befinden sich jeweils 4... Mehr anzeigen AusstattungZur guten Ausstattung gehört:- hochwertige Goldbirne-Laminatböden von HARO im Flur und in den Wohn-/Schlafräumen- großformatige Fliesen in den Bädern und Küche- Aufzug- weiße Stilholztüren (Wohnzimmer und Küche mit Glasausschnitt)- Dachterrasse mit Fernblick über ganz Dresden- 1. Bad mit Wanne, Dusche... Mehr anzeigen Weitere InformationenStichworteZustand: neuwertig, saniertServiceleistungen: Hausmeister",True,
732,25wy658,735000,https://www.immowelt.de/expose/25wy658,735000,NEU - Malerisches Wohnen im Schlosspark Lockwitz,"219,49","6,5",Altlockwitz 201257 Dresden,True,"Loschwitzer Straße 3,  01309 Dresden ", First Class Living GbR ,0351 / 8616 3030,"3,57","Die WohnungKategorieMaisonetteWohnungslageErdgeschossBezugNach VereinbarungDerzeitige NutzungvermietetBad mit Fenster, Wanne und Dusche, Gäste-WC, Bad/WC getrennt Garten, Terrasse, Gartenanteil, Gartenmitbenutzung Böden: Fliesenboden, Granitboden, Laminat Fenster: Holzfenster, Kunststofffenster Weitere Räume: Kelleranteil, Abstellraum Anschlüsse: DSL-Anschluss, Kabelanschluss WohnanlageBaujahr: 1350 Zustand: Altbau (bis 1945) 2 Stellplätze Serviceleistungen: Reinigungsservice ",Erdgeschoss,771,1350,Gas,,Nach Vereinbarung,"LageDer Stadtteil Lockwitz liegt am südöstlichen Rand von Dresden, am Ausgang des Lockwitztals. Mit der Zeit der Industrialisierung entstanden mehrere Einfamilien- und Wohnhäuser im Ort. 1930 wurde Lockwitz zu Dresden eingemeindet. Lockwitz erstreckt sich im Süden bis hinauf auf die auslaufenden Hänge des Lockwitztals und weist... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfMäßigangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungDas Schloss Lockwitz mit den dazugehörigen Nebengebäuden, liegt eingebettet in einer grünen, großen und ruhig gelegenen Parkanlage. Dies ist wohl der Traum einer jeden Familie in einem solch schönen Ambiente leben zu können, wo man die Natur noch mitten in der Großstadt spüren kann.Die historische Schönheit des... Mehr anzeigen AusstattungZur guten Ausstattung gehört:- separater Zugang (wohnen wie im eigenen Haus)- eine Fussbodenheizung (in der gesamten Wohnung)- hochwertige Goldbirne-Laminatböden von HARO in den Wohn-/Schlafräumen- großformatige moderne Fliesen oder Granit in den Bädern- Granit im Flur und in der Küche- Sandsteinsäulen... Mehr anzeigen Weitere InformationenStichworteZustand: neuwertig, saniertServiceleistungen: Hausmeister",True,
733,25rw658,169950,https://www.immowelt.de/expose/25rw658,169950,NEU - Hochwertig saniertes Haus mit Vollwärmeschutz,"56,92",2,Poststraße 2701159 Dresden,True,"Loschwitzer Straße 3,  01309 Dresden ", First Class Living GbR ,0351 / 8616 3030,"3,57","Die WohnungWohnungslage1. GeschossBezugNach VereinbarungDerzeitige NutzungvermietetBad mit Fenster und Wanne Balkon, Gartenmitbenutzung Böden: Fliesenboden, Laminat Fenster: Holzfenster Weitere Räume: Kelleranteil, Wasch-Trockenraum Anschlüsse: DSL-Anschluss, Kabelanschluss WohnanlageBaujahr: 1928 Zustand: Altbau (bis 1945) Serviceleistungen: Reinigungsservice ",1. Geschoss,241,1928,Gas,,Nach Vereinbarung,"LageEin schönes Haus, im traditionell bevorzugtem und ruhigem Stadteil Dresden-Löbtau, gelegen an der Poststraße, einer ruhigen Nebenstraße.Nicht nur die Nähe zur Innenstadt und zur Dresdner Universität, sondern auch die nur 10-minütige Fahrstrecke zur Autobahn A4 und der noch im Bau befindlichen A17 machen den Stadteil... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfGutangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungNach aufwendiger, denkmalgerechter und liebevoller Sanierung entsprechen die Wohnungen einem Qualitätsstandard, der dem Wunsch nach individueller Lebensform Rechnung trägt.Das Mehrfamilienhaus besteht aus 12 großzügig geschnittenen Einheiten, in Form von 2- und 4-Raumwohnungen.AusstattungZur guten Ausstattung gehört:- hochwertige Goldbirne-Laminatböden von HARO in den Wohn-/Schlafräumen sowie im Flurbereich- großformatige moderne Fliesen in Küche und Bad- Treppenhausmalerei von einem Kunstmaler- weiße Stilholztüren (Wohnzimmer und Küche mit Glasausschnitt)- West-Balkon- Küche und Bad... Mehr anzeigen Weitere InformationenSonstigesDa der Krieg und die Nachfolgezeit glücklicherweise keine großen Narben in Löbtau hinterlassen haben, handelt es sich bei diesem Objekt, auf Grund des Flairs der gewachsenen und intakten Umgebungsbebauung, um einen lebenswerten Standort.All diese Punkte unterstreichen den Wohnwert dieses Stadtteils und... Mehr anzeigen ",True,
734,26p8m56,325000,https://www.immowelt.de/expose/26p8m56,325000,+ESDI+ Drei vermietete Wohnungen mit Stellplätzen und Balkon !,166,9,01159 Dresden / Löbtau,True,"Wehlener Str. 46,  01279 Dresden ", esdi Immobilien Dresden ,0351-31777933,"3,57 ","Die WohnungWohnungslageErdgeschossDerzeitige NutzungvermietetBalkon Böden: Fliesenboden, Laminat Weitere Räume: Kelleranteil WohnanlageBaujahr: 1900 ",Erdgeschoss,779,1900,GAS,D,,"LageLöbtau ist ein Stadtteil von Dresden und gehört zum Ortsamtsbereich Cotta. An Löbtau grenzen die Stadtteile Cotta, Naußlitz, Gorbitz, Dölzschen, Friedrichstadt, Plauen und die Südvorstadt. Der seit Ende des 19. Jahrhunderts natürlich gewachsene Stadtteil verfügt über eine Vielzahl von Einkaufsmöglichkeiten, Parks und... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfSuperangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungZum Verkauf stehen 3x drei Zimmer-Wohnungen in Löbtau.Das Haus wurde ca. 1920 erbaut und Ende der 90ér saniert. Die Wohnungen befindet sich im Erdgeschoss und Dachgeschoss.Alle Wohnungen verfügen über Tageslichtbäder, drei Zimmer und es gibt einen Balkon und zwei Stellplätze im Freien.Das Haus wird... Mehr anzeigen Ausstattung- Baujahr: ca. 1920- Sanierung: Ende 1990- 3x 3 -Zimmer-Wohnung- 64 qm- Balkon- zwei Stellplätze im Freien- vermietet- anfallende SonderumlagenPreisinformationIst-Mieteinnahmen pro Jahr: 13.279,25 EURWeitere InformationenStichworteStellplatz vorhanden, vermietbare Fläche: 166,00 m², Anzahl Balkone: 1",True,
735,2554q56,140000,https://www.immowelt.de/expose/2554q56,140000,Einsteiger Investment mit Küche und Balkon,39,1,01099 Dresden,False,"Schandauer Straße 57,  01277 Dresden ", ICC Immobiliengruppe GmbH ,+49 (0) 172-3415140,"3,57 ",Die WohnungWohnungslage1. GeschossBezugnach VereinabrungZustand: gepflegt Weitere Räume: Kelleranteil WohnanlageBaujahr: 1936 ,1. Geschoss,,1936,Gas,,nach Vereinabrung,"LageWillkommen in der Äußeren Neustadt!Super zentral gelegen und dennoch fern von Trubel & Lärm: Wer hier wohnt kann vom Szene-Viertel Neustadt profitieren mit seinen zahlreichen Bars, Gaststätten und Parks, dennoch ist die Straße ruhig und wenig befahren. Ein idealer Mix aus zentraler Lage und beschaulichem Wohnen.immowelt Lage-Check:infoTäglicher BedarfGutangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungEinsteiger Investment : Klein & fein - bald dein!Zum Verkauf steht eine sehr attraktive ca. 39 m² großes Single Appartement mit 1 Zimmer und Balkon im 1. Obergeschoss eines sanierten Mehrfamilienhauses. Besonders hervorzuheben ist der wohl durchdachte Grundriss, die funktionale und schöne Einbauküche sowie der... Mehr anzeigen AusstattungDas Appartement bietet folgende Ausstattungs-Highlights:- Einbauküche- Sonnen-Balkon- Kellerraum- großer Trockenboden- Fahrradkeller- Wäscheplatz- GemeinschaftsgartenPreisinformationIst-Mieteinnahmen pro Jahr: 3.120,00 EURWeitere InformationenStichworteNutzfläche: 39,00 m², Anzahl der Badezimmer: 1, Anzahl Balkone und Terrassen: 1",True,
736,25jyv54,118000,https://www.immowelt.de/expose/25jyv54,118000,Gemütliche und gepflegte Wohnung in Dresden-Pieschen,"42,61",2,Rückertstraße01129 Dresden,True,"Stephensonstraße 31,  01257 Dresden ",  Kristin Thomas ,0351/30936715,"3,57 ","Die WohnungWohnungslage3. Geschoss (Dachgeschoss)Derzeitige NutzungvermietetBad mit Dusche Böden: Fliesenboden, Laminat Fenster: Holzfenster Zustand: gepflegt Weitere Räume: Kelleranteil Anschlüsse: DSL-Anschluss, DVB-T/Antenne WohnanlageBaujahr: 1920 Personenaufzug 1 Stellplatz Serviceleistungen: Reinigungsservice ",3. Geschoss (Dachgeschoss),163,1920,Gas,,,"Lage- Freistaat Sachsen- Landeshauptstadt Dresden- Stadtteil Pieschen- ruhige Nebenstraße- sehr gute Infrastruktur- Dresden Zentrum ca. 16 min- A 4 ca. 5 minimmowelt Lage-Check:infoTäglicher BedarfGutangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","Objektbeschreibung- Eigentumswohnung Whg. Nr. 28 - 2 Zimmer, 1. Dachgeschoss- Kfz-Außenstellplatz Nr. 1- Flächendenkmal    - Baujahr ca. 1920- Kernsaniert 1997/99- sehr guter opt. und baul. Zustand- massive Bauweise- Ziegeldach- Holzfenster- Putzfassade- Fußböden: Fliesen, Laminat-... Mehr anzeigen Weitere InformationenMaklercourtageDer Makler-Vertrag kommt durch schriftl. Vereinbarung oder Inanspruchnahme der Maklertätigkeit auf der Basis des Exposés und seiner Bedingungen zustande. Die Käufercourtage in Höhe von 3,57 % auf den Kaufpreis einschließlich gesetzl. MwSt. ist bei notariellem Vertragsabschluss verdient und fällig. Der Makler... Mehr anzeigen ",True,
